id,user_id,amount,price,qty,fare,distance,value,join_date
819,U090,556.0,41.36647999599718,17.0,317,42,615,2025-10-05
820,U142,,27.4407820936339,15.0,369,27,675,2025-05-19
821,U038,414.0,93.44933563097898,0.0,120,74,403,2025-06-25
822,U293,136.0,-0.9012992323211151,10.0,83,52,806,2025-01-08
823,U139,247.0,92.39761092668893,14.0,376,42,511,2025-10-22
824,U259,526.0,80.93861259241201,11.0,-26,32,601,2025-08-23
825,U161,529.0,4.2922916989271425,7.0,479,26,813,2025-06-12
826,U178,263.0,52.148279344277896,19.0,139,25,93,2025-02-18
827,U010,220.0,85.32027799239955,5.0,90,75,374,2025-10-29
828,U261,185.0,52.89900799678691,2.0,264,23,895,2025-02-07
829,U138,48.0,89.79198037166846,12.0,393,98,558,2025-05-16
830,U172,305.0,93.72821984976467,12.0,268,57,351,2025-11-06
831,U013,877.0,36.462297440273645,1.0,390,52,848,2025-08-07
832,U168,355.0,31.504502754695594,4.0,41,87,416,2025-12-14
833,U130,699.0,92.99532693660726,16.0,128,93,434,2025-10-23
834,U084,912.0,64.26540672646348,5.0,5,31,753,2025-02-03
835,U101,683.0,2.762494948298622,1.0,104,64,102,2025-12-18
836,U273,359.0,-5.347907585505069,3.0,60,71,857,2025-03-20
837,U265,637.0,52.10919560969894,,86,33,623,2025-08-24
838,U038,408.0,92.31880619822671,7.0,181,85,421,2025-09-30
839,U094,380.0,82.86735726464002,11.0,417,2,441,2025-06-10
840,U095,13.0,64.343252111077,7.0,430,18,687,2025-06-24
841,U069,648.0,5.302743378019628,10.0,17,47,168,2025-11-04
842,U236,260.0,17.965452212356514,19.0,198,33,23,2025-08-09
843,U137,240.0,86.30623492078777,7.0,272,98,382,2025-01-09
844,U076,669.0,10.10879603225905,7.0,467,84,234,2025-10-16
845,U035,660.0,20.628334907547803,16.0,381,35,514,2025-04-23
846,U001,868.0,4.256071631498614,19.0,436,51,82,2025-07-24
847,U296,348.0,64.37190545558522,19.0,378,18,258,2025-07-05
848,U060,734.0,93.83805358995305,15.0,218,88,520,2025-12-07
849,U267,210.0,19.586483475492457,13.0,486,72,612,2025-07-16
850,U229,161.0,42.29472686350811,10.0,97,30,225,2025-09-23
851,U270,305.0,59.777371368232465,6.0,67,44,982,2025-09-19
852,U286,42.0,99.94128730371938,15.0,316,53,611,2025-09-05
853,U291,241.0,1.5288871497329328,12.0,15,10,550,2025-04-25
854,U213,143.0,44.842787945628004,14.0,319,87,956,2025-05-01
855,U165,389.0,32.36321318927501,15.0,124,52,826,2025-05-21
856,U005,-89.0,85.24021817445907,8.0,444,49,948,2025-03-06
857,U078,460.0,42.35645041128215,2.0,63,11,997,2025-10-03
858,U062,-59.0,2.2075277043662904,18.0,60,66,229,2025-11-09
859,U132,577.0,59.786655981524206,19.0,388,58,849,2025-08-27
860,U089,493.0,74.78586800902677,4.0,96,90,736,2025-10-29
861,U237,33.0,-9.683062316782395,9.0,-16,36,230,2025-01-10
862,U042,990.0,84.48523539626925,16.0,258,33,398,2025-08-21
863,U089,930.0,10.462530000623218,14.0,487,47,563,2025-07-14
864,U296,847.0,50.72763011187156,7.0,-37,13,656,2025-01-12
865,U295,-28.0,35.737725075619515,14.0,323,40,51,2025-06-26
866,U104,,69.16191982715834,13.0,377,89,685,2025-06-26
867,U014,477.0,30.827777626431605,19.0,182,68,882,2025-08-05
868,U288,758.0,85.67394943498819,6.0,389,42,292,2025-01-11
869,U179,29.0,70.35459970546692,11.0,451,19,67,2025-04-28
870,U125,830.0,61.24844881692137,16.0,224,82,823,2025-06-13
871,U023,165.0,77.58646551191397,16.0,25,94,843,2025-02-08
872,U063,692.0,72.94253384212205,9.0,388,19,546,2025-02-22
873,U143,152.0,-6.046745758629132,18.0,238,58,82,2025-08-06
874,U153,721.0,33.42077892293109,13.0,489,23,894,2025-07-25
875,U145,63.0,92.38880270481388,10.0,202,54,932,2025-11-08
876,U225,-6.0,3.829669589144885,1.0,75,80,138,2025-12-26
877,U104,732.0,71.08062054752564,17.0,126,65,608,2025-02-25
878,U104,235.0,97.20509924688626,6.0,-14,12,851,2025-04-28
879,U039,721.0,-4.25815080505312,11.0,359,24,435,2025-09-10
880,U198,137.0,65.04132686892716,1.0,76,34,957,2025-10-13
881,U134,280.0,41.496955543113344,19.0,432,53,674,2025-09-25
882,U067,798.0,53.70927809121944,17.0,117,8,703,2025-10-18
883,U179,382.0,-0.6124529867242661,5.0,243,18,134,2025-11-29
884,U042,801.0,-5.269235294636657,9.0,292,57,76,2025-06-29
885,U015,948.0,63.35533266060139,19.0,259,5,15,2025-12-24
886,U111,381.0,80.56403728027897,14.0,477,26,646,2025-08-23
887,U157,816.0,76.0216868426264,4.0,489,30,323,2025-12-09
888,U289,893.0,49.818630065286115,19.0,368,54,335,2025-07-15
889,U231,863.0,0.9853503249795992,2.0,393,13,574,2025-11-04
890,U157,436.0,65.68488882196152,4.0,185,83,587,2025-03-21
891,U038,935.0,16.607777190956053,7.0,388,29,835,2025-05-15
892,U097,27.0,90.2175573044122,7.0,163,3,515,2025-01-22
893,U289,-9.0,82.20918955002755,7.0,34,90,91,2025-11-27
894,U254,442.0,68.032126379613,11.0,34,58,608,2025-08-13
895,U196,745.0,94.37305514142435,7.0,438,76,11,2025-02-27
896,U086,888.0,-6.543599633759978,10.0,14,2,213,2025-04-03
897,U010,346.0,70.98204675668381,13.0,13,75,671,2025-07-11
898,U005,289.0,26.326705727004587,7.0,292,28,814,2025-04-13
899,U123,571.0,89.66724742550018,9.0,301,82,413,2025-01-07
900,U118,-58.0,19.334271632817533,6.0,107,77,112,2025-05-08
901,U294,153.0,69.73421492465188,16.0,440,86,545,2025-02-24
902,U159,983.0,86.54117216158595,3.0,412,76,377,2025-08-19
903,U228,562.0,-5.417749977904933,12.0,174,2,221,2025-12-28
904,U216,366.0,33.74123375512397,3.0,262,7,586,2025-03-03
905,U184,186.0,73.85399352241325,4.0,415,26,970,2025-08-28
906,U015,910.0,40.04107784583458,3.0,37,90,218,2025-03-31
907,U157,677.0,19.397789277295484,17.0,252,88,772,2025-08-20
908,U136,244.0,14.178588370550901,5.0,384,76,906,2025-08-21
909,U261,541.0,4.467009360801571,1.0,84,16,126,2025-12-20
910,U157,281.0,84.28425158419105,10.0,-1,23,637,2025-11-29
911,U047,589.0,53.28909435767116,13.0,381,40,758,2025-10-19
912,U173,979.0,-1.5976560509398414,4.0,289,60,487,2025-12-11
913,U130,356.0,32.083835592769894,5.0,296,73,114,2025-06-01
914,U095,882.0,30.45070158856209,9.0,296,32,504,2025-05-25
915,U115,-18.0,9.991310978040929,7.0,194,15,780,2025-05-10
916,U243,48.0,37.90583880194097,13.0,58,13,55,2025-05-21
917,U292,,26.530930193245013,2.0,482,5,832,2025-04-03
918,U282,782.0,27.59840760414008,11.0,39,75,340,2025-04-24
919,U299,162.0,71.29292135667545,15.0,245,74,225,2025-10-11
920,U283,299.0,14.558972405571595,16.0,61,52,991,2025-05-23
921,U069,663.0,60.604595474089095,0.0,126,77,969,2025-08-11
922,U148,508.0,52.771458626902835,9.0,292,41,501,2025-08-20
923,U011,684.0,52.4901763571654,9.0,50,53,822,2025-02-02
924,U254,0.0,62.93080807559535,1.0,350,50,931,2025-10-03
925,U038,719.0,50.32202398152194,8.0,-23,15,854,2025-06-19
926,U134,719.0,86.7180626331023,12.0,486,7,458,2025-05-20
927,U200,319.0,64.31381011452858,15.0,7,40,545,2025-12-23
928,U023,23.0,50.1659576508527,17.0,447,28,520,2025-07-20
929,U218,321.0,81.27394323164094,,246,32,467,2025-01-23
930,U141,986.0,56.67612214268277,11.0,83,99,556,2025-08-12
931,U104,667.0,22.025867256369693,7.0,280,15,545,2025-09-27
932,U210,382.0,12.780440999422833,16.0,198,85,549,2025-12-13
933,U111,418.0,6.756056422894666,14.0,499,70,493,2025-06-02
934,U104,54.0,88.94007338007118,9.0,24,65,985,2025-11-29
935,U171,-9.0,68.11489749778724,14.0,117,4,25,2025-03-26
936,U133,881.0,93.11162819807528,14.0,452,11,580,2025-04-19
937,U293,354.0,56.362098628643736,6.0,304,26,986,2025-01-31
938,U127,497.0,42.07409696444038,12.0,174,61,252,2025-08-17
939,U106,409.0,-3.4311862132021744,16.0,480,37,959,2025-08-28
940,U092,285.0,63.88065097006327,8.0,95,23,216,2025-12-29
941,U287,304.0,54.04296357450542,7.0,190,93,921,2025-11-06
942,U051,145.0,98.92297829463836,19.0,293,85,280,2025-05-21
943,U029,641.0,16.307465556046733,17.0,-16,91,770,2025-06-05
944,U296,560.0,48.38110908155194,12.0,-50,40,788,2025-10-26
945,U297,549.0,61.60530686298799,15.0,102,77,714,2025-12-11
946,U214,800.0,60.9050292216578,8.0,378,23,856,2025-04-09
947,U267,-36.0,51.7422897243243,11.0,457,16,739,2025-02-16
948,U257,936.0,75.46208113599481,11.0,75,94,124,2025-11-23
949,U101,,12.547933047949805,5.0,440,61,589,2025-03-08
950,U110,141.0,69.81899203018574,18.0,431,68,308,2025-03-03
951,U182,392.0,58.17080285763981,6.0,294,80,846,2025-04-19
952,U001,237.0,88.56826229740307,2.0,170,31,492,2025-06-16
953,U055,72.0,83.19138829369399,15.0,-26,53,406,2025-02-06
954,U149,571.0,24.666174304580856,17.0,477,25,403,2025-04-29
955,U137,63.0,20.38610574726684,15.0,131,44,84,2025-03-27
956,U202,364.0,97.98186562376927,6.0,448,12,987,2025-02-21
957,U117,894.0,47.99916990067822,3.0,-9,90,491,2025-04-01
958,U154,396.0,89.70630603058805,7.0,430,97,112,2025-10-16
959,U291,599.0,8.026912615853043,12.0,388,92,306,2025-12-03
960,U063,294.0,60.71008062801917,12.0,351,9,187,2025-10-25
961,U244,602.0,79.08462060966448,16.0,495,12,224,2025-07-23
962,U025,207.0,94.21347745450915,16.0,294,69,976,2025-08-26
963,U090,82.0,27.10741551187258,4.0,-6,54,324,2025-06-04
964,U075,528.0,69.74792869164577,5.0,-30,54,48,2025-08-28
965,U294,409.0,49.269430994358096,18.0,19,28,268,2025-05-16
966,U210,445.0,-3.330818132688499,12.0,-3,56,725,2025-12-28
967,U017,523.0,65.89997110398377,13.0,440,99,16,2025-03-05
968,U128,493.0,65.91062140616278,3.0,236,69,58,2025-05-03
969,U251,643.0,92.36674853311908,6.0,-41,98,547,2025-09-11
970,U179,453.0,44.704369078586964,7.0,491,98,170,2025-04-24
971,U182,-80.0,15.327601278156614,12.0,223,77,878,2025-01-20
972,U152,453.0,-5.097979420645293,5.0,330,58,185,2025-01-16
973,U025,296.0,35.720640535449625,5.0,278,78,600,2025-05-25
974,U180,524.0,23.210837008525203,2.0,428,75,11,2025-07-27
975,U198,4.0,73.7197136626263,2.0,-36,42,904,2025-01-19
976,U161,91.0,28.969454132515125,12.0,465,38,464,2025-06-15
977,U177,-84.0,,1.0,140,68,937,2025-02-07
978,U285,292.0,95.85412232865627,15.0,117,53,653,2025-06-30
979,U063,324.0,58.29994492394789,5.0,470,33,285,2025-12-15
980,U150,28.0,92.15263157163712,7.0,86,71,507,2025-04-15
981,U154,471.0,73.69397789659452,7.0,103,56,638,2025-04-10
982,U156,-72.0,50.15456050726388,5.0,337,72,685,2025-03-31
983,U049,933.0,9.833872896505593,13.0,158,51,809,2025-10-27
984,U084,141.0,40.445773786522395,2.0,221,74,37,2025-11-28
985,U177,131.0,51.69619096988794,9.0,92,43,342,2025-03-20
986,U148,688.0,85.03577388085112,2.0,18,15,10,2025-03-14
987,U118,614.0,42.94667141892314,11.0,196,38,197,2025-06-25
988,U063,658.0,88.74421399457523,16.0,210,15,65,2025-04-06
989,U189,701.0,64.17838769258158,4.0,28,5,556,2025-12-11
990,U049,,5.069896935903852,19.0,474,93,121,2025-04-13
991,U257,625.0,99.44795062576023,8.0,279,83,807,2025-08-12
992,U224,99.0,47.995592682930386,19.0,138,54,319,2025-01-06
993,U141,844.0,33.10441260499868,6.0,44,51,45,2025-05-02
994,U215,-22.0,62.50251409164791,3.0,-43,10,448,2025-08-24
995,U211,855.0,1.9782645379142991,12.0,16,12,738,2025-04-26
996,U032,755.0,60.01925114286898,,445,4,601,2025-06-12
997,U158,366.0,44.80596005492003,9.0,140,95,835,2025-08-14
998,U285,480.0,34.734147699844144,17.0,315,18,604,2025-08-18
999,U286,839.0,94.8322023296789,16.0,470,80,586,2025-07-01
1000,U144,348.0,47.47936884052586,,66,36,334,2025-09-06
511,U194,-8.0,33.64765317949481,11.0,403,63,150,2025-01-16
366,U096,930.0,71.363843079944,8.0,12,52,593,2025-08-02
609,U177,394.0,32.446195318462756,13.0,181,1,378,2025-03-19
713,U214,-99.0,99.57352446033853,19.0,39,70,132,2025-05-12
849,U267,210.0,19.586483475492457,13.0,486,72,612,2025-07-16
36,U167,368.0,25.443705378909115,4.0,257,92,176,2025-01-02
562,U054,-35.0,8.903332945980395,17.0,142,20,526,2025-10-09
483,U144,794.0,19.872564122614385,4.0,109,97,979,2025-08-26
968,U128,493.0,65.91062140616278,3.0,236,69,58,2025-05-03
818,U001,935.0,54.15931695943499,19.0,443,48,280,2025-10-29
